age,gender,income,education,political_leaning,religious_level,donated_before,donation_frequency,trust_charities,charities_rated_by_effectiveness,objective_measures_help,charities_match_my_values,country,province,chosen_option,don_gender,don_age,don_identifiability,don_relatedness,don_num_recipients,don_cause,don_brand,don_location,don_region
24.0,Male,9959.15,Some college education,10,0,Yes,Less than once a month,0.29,1.0,0.5,0.91,Ireland,Longford,1,,,named,,51,nutritious meals,high-recognition,Western Europe,near
24.0,Male,9959.15,Some college education,10,0,Yes,Less than once a month,0.29,1.0,0.5,0.91,Ireland,Longford,1,female,,,,116,assault victim support,high-recognition,Western Europe,near
24.0,Male,9959.15,Some college education,10,0,Yes,Less than once a month,0.29,1.0,0.5,0.91,Ireland,Longford,1,,,named,,5,assault victim support,high-recognition,Western Europe,near
28.0,Male,5246.37,Graduate degree,0,4,Unknown,Unknown,0.66,0.54,0.71,1.0,Ireland,Ulster,1,,,unnamed,,262,medication,low-recognition,Western Europe,near
28.0,Male,5246.37,Graduate degree,0,4,Unknown,Unknown,0.66,0.54,0.71,1.0,Ireland,Ulster,1,,child,,,102,medication,high-recognition,Western Europe,near
28.0,Male,5246.37,Graduate degree,0,4,Unknown,Unknown,0.66,0.54,0.71,1.0,Ireland,Ulster,1,,child,,,297,nutritious meals,high-recognition,Western Europe,near
28.0,Male,5246.37,Graduate degree,0,4,Unknown,Unknown,0.66,0.54,0.71,1.0,Ireland,Ulster,1,,adult,unnamed,,145,nutritious meals,,Western Europe,near
28.0,Male,5246.37,Graduate degree,0,4,Unknown,Unknown,0.66,0.54,0.71,1.0,Ireland,Ulster,1,female,,unnamed,,100,clean water,,Western Europe,near
28.0,Male,5246.37,Graduate degree,0,4,Unknown,Unknown,0.66,0.54,0.71,1.0,Ireland,Ulster,1,male,,,,77,clean water,low-recognition,Western Europe,near
28.0,Male,5246.37,Graduate degree,0,4,Unknown,Unknown,0.66,0.54,0.71,1.0,Ireland,Ulster,1,,,unnamed,,20,assault victim support,low-recognition,Western Europe,near
28.0,Male,5246.37,Graduate degree,0,4,Unknown,Unknown,0.66,0.54,0.71,1.0,Ireland,Ulster,1,male,,,,242,clean water,low-recognition,Western Europe,near
28.0,Male,5246.37,Graduate degree,0,4,Unknown,Unknown,0.66,0.54,0.71,1.0,Ireland,Ulster,1,,child,,,240,assault victim support,low-recognition,Western Europe,near
,Female,12951.3,Unknown,8,2,Yes,Less than once a month,0.71,1.0,0.42,0.72,Ireland,Longford,1,,senior,,,73,assault victim support,low-recognition,Western Europe,near
,Female,12951.3,Unknown,8,2,Yes,Less than once a month,0.71,1.0,0.42,0.72,Ireland,Longford,1,female,,unnamed,,298,nutritious meals,,Western Europe,near
,Female,12951.3,Unknown,8,2,Yes,Less than once a month,0.71,1.0,0.42,0.72,Ireland,Longford,1,female,,unnamed,,9,assault victim support,,Western Europe,near
,Female,12951.3,Unknown,8,2,Yes,Less than once a month,0.71,1.0,0.42,0.72,Ireland,Longford,1,male,,,,216,medication,high-recognition,Western Europe,near
,Female,12951.3,Unknown,8,2,Yes,Less than once a month,0.71,1.0,0.42,0.72,Ireland,Longford,1,,,named,,95,assault victim support,low-recognition,Western Europe,near
,Female,12951.3,Unknown,8,2,Yes,Less than once a month,0.71,1.0,0.42,0.72,Ireland,Longford,1,,adult,,,67,nutritious meals,high-recognition,Western Europe,near
,Female,12951.3,Unknown,8,2,Yes,Less than once a month,0.71,1.0,0.42,0.72,Ireland,Longford,1,,adult,,,279,nutritious meals,high-recognition,Western Europe,near
,Female,12951.3,Unknown,8,2,Yes,Less than once a month,0.71,1.0,0.42,0.72,Ireland,Longford,1,,adult,unnamed,,285,nutritious meals,,Western Europe,near
,Female,12951.3,Unknown,8,2,Yes,Less than once a month,0.71,1.0,0.42,0.72,Ireland,Longford,1,,,named,,139,nutritious meals,low-recognition,Western Europe,near
,Female,12951.3,Unknown,8,2,Yes,Less than once a month,0.71,1.0,0.42,0.72,Ireland,Longford,1,female,,unnamed,,219,nutritious meals,,Western Europe,near
,Male,30523.01,Bachelor’s degree,3,0,Yes,Less than once a year,0.6,0.67,0.49,0.28,Ireland,Wicklow,1,female,,unnamed,,57,assault victim support,,Western Europe,near
,Male,30523.01,Bachelor’s degree,3,0,Yes,Less than once a year,0.6,0.67,0.49,0.28,Ireland,Wicklow,1,female,,,,211,medication,low-recognition,Western Europe,near
,Male,30523.01,Bachelor’s degree,3,0,Yes,Less than once a year,0.6,0.67,0.49,0.28,Ireland,Wicklow,1,male,,unnamed,,279,assault victim support,,Western Europe,near
,Male,30523.01,Bachelor’s degree,3,0,Yes,Less than once a year,0.6,0.67,0.49,0.28,Ireland,Wicklow,1,,senior,,,118,assault victim support,high-recognition,Western Europe,near
,Male,30523.01,Bachelor’s degree,3,0,Yes,Less than once a year,0.6,0.67,0.49,0.28,Ireland,Wicklow,1,,adult,,,5,clean water,high-recognition,Western Europe,near
,Male,30523.01,Bachelor’s degree,3,0,Yes,Less than once a year,0.6,0.67,0.49,0.28,Ireland,Wicklow,1,male,,,,225,medication,high-recognition,Western Europe,near
,Male,30523.01,Bachelor’s degree,3,0,Yes,Less than once a year,0.6,0.67,0.49,0.28,Ireland,Wicklow,1,male,,unnamed,,31,medication,,Western Europe,near
,Male,30523.01,Bachelor’s degree,3,0,Yes,Less than once a year,0.6,0.67,0.49,0.28,Ireland,Wicklow,1,male,,unnamed,,198,assault victim support,,Western Europe,near
,Male,30523.01,Bachelor’s degree,3,0,Yes,Less than once a year,0.6,0.67,0.49,0.28,Ireland,Wicklow,1,female,,,,1,nutritious meals,high-recognition,Western Europe,near
,Male,30523.01,Bachelor’s degree,3,0,Yes,Less than once a year,0.6,0.67,0.49,0.28,Ireland,Wicklow,1,male,,,,46,nutritious meals,low-recognition,Western Europe,near
33.0,Female,599.91,Graduate degree,5,3,Yes,More than once a month,0.06,0.59,0.18,0.19,Ireland,Longford,1,,child,unnamed,,6,clean water,,Western Europe,near
33.0,Female,599.91,Graduate degree,5,3,Yes,More than once a month,0.06,0.59,0.18,0.19,Ireland,Longford,1,,senior,unnamed,,249,nutritious meals,,Western Europe,near
33.0,Female,599.91,Graduate degree,5,3,Yes,More than once a month,0.06,0.59,0.18,0.19,Ireland,Longford,1,,child,unnamed,,25,medication,,Western Europe,near
33.0,Female,599.91,Graduate degree,5,3,Yes,More than once a month,0.06,0.59,0.18,0.19,Ireland,Longford,1,female,,,,235,medication,low-recognition,Western Europe,near
33.0,Female,599.91,Graduate degree,5,3,Yes,More than once a month,0.06,0.59,0.18,0.19,Ireland,Longford,1,,,unnamed,,177,clean water,high-recognition,Western Europe,near
33.0,Female,599.91,Graduate degree,5,3,Yes,More than once a month,0.06,0.59,0.18,0.19,Ireland,Longford,1,,child,,,166,medication,low-recognition,Western Europe,near
33.0,Female,599.91,Graduate degree,5,3,Yes,More than once a month,0.06,0.59,0.18,0.19,Ireland,Longford,1,male,,unnamed,,56,nutritious meals,,Western Europe,near
33.0,Female,599.91,Graduate degree,5,3,Yes,More than once a month,0.06,0.59,0.18,0.19,Ireland,Longford,1,,,unnamed,,42,assault victim support,low-recognition,Western Europe,near
33.0,Female,599.91,Graduate degree,5,3,Yes,More than once a month,0.06,0.59,0.18,0.19,Ireland,Longford,1,female,,,,127,assault victim support,low-recognition,Western Europe,near
33.0,Female,599.91,Graduate degree,5,3,Yes,More than once a month,0.06,0.59,0.18,0.19,Ireland,Longford,1,male,,unnamed,,276,clean water,,Western Europe,near
27.0,Unknown,94939.93,Unknown,5,6,Yes,Less than once a year,0.41,0.5,0.93,0.88,Belgium,Liège,1,female,,,,208,medication,low-recognition,Western Europe,near
27.0,Unknown,94939.93,Unknown,5,6,Yes,Less than once a year,0.41,0.5,0.93,0.88,Belgium,Liège,1,,senior,,,17,assault victim support,high-recognition,Western Europe,near
27.0,Unknown,94939.93,Unknown,5,6,Yes,Less than once a year,0.41,0.5,0.93,0.88,Belgium,Liège,1,,adult,,,206,assault victim support,high-recognition,Western Europe,near
27.0,Unknown,94939.93,Unknown,5,6,Yes,Less than once a year,0.41,0.5,0.93,0.88,Belgium,Liège,1,,,unnamed,,230,medication,high-recognition,Western Europe,near
27.0,Unknown,94939.93,Unknown,5,6,Yes,Less than once a year,0.41,0.5,0.93,0.88,Belgium,Liège,1,male,,,,106,assault victim support,high-recognition,Western Europe,near
27.0,Unknown,94939.93,Unknown,5,6,Yes,Less than once a year,0.41,0.5,0.93,0.88,Belgium,Liège,1,,,unnamed,,229,medication,,Western Europe,near
27.0,Unknown,94939.93,Unknown,5,6,Yes,Less than once a year,0.41,0.5,0.93,0.88,Belgium,Liège,0,female,,,,20,clean water,low-recognition,South Africa,far
27.0,Unknown,94939.93,Unknown,5,6,Yes,Less than once a year,0.41,0.5,0.93,0.88,Belgium,Liège,1,female,,,,211,medication,low-recognition,Western Europe,near
27.0,Unknown,94939.93,Unknown,5,6,Yes,Less than once a year,0.41,0.5,0.93,0.88,Belgium,Liège,1,,child,unnamed,,23,clean water,,Western Europe,near
27.0,Unknown,94939.93,Unknown,5,6,Yes,Less than once a year,0.41,0.5,0.93,0.88,Belgium,Liège,1,,child,,,166,medication,low-recognition,Western Europe,near
18.0,Unknown,23093.84,Some college education,1,0,No,Unknown,1.0,0.73,0.36,0.62,Belgium,"wallonne, Région",1,,adult,unnamed,,249,nutritious meals,,Western Europe,near
18.0,Unknown,23093.84,Some college education,1,0,No,Unknown,1.0,0.73,0.36,0.62,Belgium,"wallonne, Région",1,female,,unnamed,,51,assault victim support,,Western Europe,near
18.0,Unknown,23093.84,Some college education,1,0,No,Unknown,1.0,0.73,0.36,0.62,Belgium,"wallonne, Région",0,,,unnamed,,147,medication,high-recognition,North America,far
18.0,Unknown,23093.84,Some college education,1,0,No,Unknown,1.0,0.73,0.36,0.62,Belgium,"wallonne, Région",1,male,,,,220,assault victim support,high-recognition,Western Europe,near
18.0,Unknown,23093.84,Some college education,1,0,No,Unknown,1.0,0.73,0.36,0.62,Belgium,"wallonne, Région",0,,child,,,110,clean water,high-recognition,North America,far
18.0,Unknown,23093.84,Some college education,1,0,No,Unknown,1.0,0.73,0.36,0.62,Belgium,"wallonne, Région",1,,child,,,219,nutritious meals,high-recognition,Western Europe,near
18.0,Unknown,23093.84,Some college education,1,0,No,Unknown,1.0,0.73,0.36,0.62,Belgium,"wallonne, Région",1,,child,unnamed,,114,nutritious meals,,Western Europe,near
18.0,Unknown,23093.84,Some college education,1,0,No,Unknown,1.0,0.73,0.36,0.62,Belgium,"wallonne, Région",1,,,unnamed,,209,nutritious meals,,Western Europe,near
18.0,Unknown,23093.84,Some college education,1,0,No,Unknown,1.0,0.73,0.36,0.62,Belgium,"wallonne, Région",1,,child,,,243,assault victim support,low-recognition,Western Europe,near
,Unknown,98276.66,Bachelor’s degree,7,4,Yes,Less than once a year,0.03,1.0,0.35,0.93,Belgium,Liège,1,,child,,,287,medication,high-recognition,Western Europe,near
,Unknown,98276.66,Bachelor’s degree,7,4,Yes,Less than once a year,0.03,1.0,0.35,0.93,Belgium,Liège,1,female,,,,100,assault victim support,high-recognition,Western Europe,near
,Unknown,98276.66,Bachelor’s degree,7,4,Yes,Less than once a year,0.03,1.0,0.35,0.93,Belgium,Liège,1,male,,unnamed,,235,assault victim support,,Western Europe,near
,Unknown,98276.66,Bachelor’s degree,7,4,Yes,Less than once a year,0.03,1.0,0.35,0.93,Belgium,Liège,1,,senior,unnamed,,255,medication,,Western Europe,near
,Unknown,98276.66,Bachelor’s degree,7,4,Yes,Less than once a year,0.03,1.0,0.35,0.93,Belgium,Liège,1,,,unnamed,,241,assault victim support,,Western Europe,near
,Unknown,98276.66,Bachelor’s degree,7,4,Yes,Less than once a year,0.03,1.0,0.35,0.93,Belgium,Liège,1,male,,unnamed,,32,assault victim support,,Western Europe,near
,Unknown,98276.66,Bachelor’s degree,7,4,Yes,Less than once a year,0.03,1.0,0.35,0.93,Belgium,Liège,1,,adult,,,297,assault victim support,low-recognition,Western Europe,near
,Unknown,98276.66,Bachelor’s degree,7,4,Yes,Less than once a year,0.03,1.0,0.35,0.93,Belgium,Liège,1,,senior,,,240,nutritious meals,low-recognition,Western Europe,near
,Unknown,98276.66,Bachelor’s degree,7,4,Yes,Less than once a year,0.03,1.0,0.35,0.93,Belgium,Liège,1,,,unnamed,,225,medication,low-recognition,Western Europe,near
,Unknown,98276.66,Bachelor’s degree,7,4,Yes,Less than once a year,0.03,1.0,0.35,0.93,Belgium,Liège,1,,senior,,,204,nutritious meals,low-recognition,Western Europe,near
18.0,Male,36050.89,Bachelor’s degree,8,0,Yes,Less than once a month,0.48,0.85,0.52,1.0,Belgium,Antwerpen,1,female,,,,20,medication,high-recognition,Western Europe,near
18.0,Male,36050.89,Bachelor’s degree,8,0,Yes,Less than once a month,0.48,0.85,0.52,1.0,Belgium,Antwerpen,1,,,unnamed,,64,medication,high-recognition,Western Europe,near
18.0,Male,36050.89,Bachelor’s degree,8,0,Yes,Less than once a month,0.48,0.85,0.52,1.0,Belgium,Antwerpen,1,,,named,,35,nutritious meals,low-recognition,Western Europe,near
18.0,Male,36050.89,Bachelor’s degree,8,0,Yes,Less than once a month,0.48,0.85,0.52,1.0,Belgium,Antwerpen,0,,adult,unnamed,,229,medication,,Central Africa,far
18.0,Male,36050.89,Bachelor’s degree,8,0,Yes,Less than once a month,0.48,0.85,0.52,1.0,Belgium,Antwerpen,1,,senior,,,64,nutritious meals,high-recognition,Western Europe,near
18.0,Male,36050.89,Bachelor’s degree,8,0,Yes,Less than once a month,0.48,0.85,0.52,1.0,Belgium,Antwerpen,1,male,,unnamed,,235,medication,,Western Europe,near
18.0,Male,36050.89,Bachelor’s degree,8,0,Yes,Less than once a month,0.48,0.85,0.52,1.0,Belgium,Antwerpen,1,female,,,,28,medication,high-recognition,Western Europe,near
18.0,Male,36050.89,Bachelor’s degree,8,0,Yes,Less than once a month,0.48,0.85,0.52,1.0,Belgium,Antwerpen,1,,child,,,41,nutritious meals,high-recognition,Western Europe,near
18.0,Male,36050.89,Bachelor’s degree,8,0,Yes,Less than once a month,0.48,0.85,0.52,1.0,Belgium,Antwerpen,1,,,named,,95,assault victim support,low-recognition,Western Europe,near
18.0,Male,36050.89,Bachelor’s degree,8,0,Yes,Less than once a month,0.48,0.85,0.52,1.0,Belgium,Antwerpen,1,female,,,,26,nutritious meals,low-recognition,Western Europe,near
20.0,Female,,Vocational training,7,6,Yes,Less than once a month,0.08,0.59,0.49,0.84,Belgium,Namur,1,,child,unnamed,,231,medication,,Western Europe,near
20.0,Female,,Vocational training,7,6,Yes,Less than once a month,0.08,0.59,0.49,0.84,Belgium,Namur,1,,child,,,129,medication,high-recognition,Western Europe,near
20.0,Female,,Vocational training,7,6,Yes,Less than once a month,0.08,0.59,0.49,0.84,Belgium,Namur,1,male,,unnamed,,240,nutritious meals,,Western Europe,near
20.0,Female,,Vocational training,7,6,Yes,Less than once a month,0.08,0.59,0.49,0.84,Belgium,Namur,1,,child,,,243,assault victim support,low-recognition,Western Europe,near
20.0,Female,,Vocational training,7,6,Yes,Less than once a month,0.08,0.59,0.49,0.84,Belgium,Namur,1,,child,unnamed,,31,nutritious meals,,Western Europe,near
20.0,Female,,Vocational training,7,6,Yes,Less than once a month,0.08,0.59,0.49,0.84,Belgium,Namur,1,female,,,,126,assault victim support,high-recognition,Western Europe,near
20.0,Female,,Vocational training,7,6,Yes,Less than once a month,0.08,0.59,0.49,0.84,Belgium,Namur,1,,senior,unnamed,,87,assault victim support,,Western Europe,near
20.0,Female,,Vocational training,7,6,Yes,Less than once a month,0.08,0.59,0.49,0.84,Belgium,Namur,1,,adult,,,259,assault victim support,high-recognition,Western Europe,near
20.0,Female,,Vocational training,7,6,Yes,Less than once a month,0.08,0.59,0.49,0.84,Belgium,Namur,1,female,,,,4,clean water,high-recognition,Western Europe,near
20.0,Female,,Vocational training,7,6,Yes,Less than once a month,0.08,0.59,0.49,0.84,Belgium,Namur,1,male,,unnamed,,142,clean water,,Western Europe,near
25.0,Male,3914.56,Graduate degree,4,5,Yes,More than once a month,0.89,0.52,0.8,0.4,Belgium,West-Vlaanderen,1,female,,,,244,medication,low-recognition,Western Europe,near
25.0,Male,3914.56,Graduate degree,4,5,Yes,More than once a month,0.89,0.52,0.8,0.4,Belgium,West-Vlaanderen,1,female,,unnamed,,231,assault victim support,,Western Europe,near
25.0,Male,3914.56,Graduate degree,4,5,Yes,More than once a month,0.89,0.52,0.8,0.4,Belgium,West-Vlaanderen,1,,senior,unnamed,,267,assault victim support,,Western Europe,near
25.0,Male,3914.56,Graduate degree,4,5,Yes,More than once a month,0.89,0.52,0.8,0.4,Belgium,West-Vlaanderen,1,,child,unnamed,,269,clean water,,Western Europe,near
25.0,Male,3914.56,Graduate degree,4,5,Yes,More than once a month,0.89,0.52,0.8,0.4,Belgium,West-Vlaanderen,1,,,unnamed,,77,nutritious meals,high-recognition,Western Europe,near
25.0,Male,3914.56,Graduate degree,4,5,Yes,More than once a month,0.89,0.52,0.8,0.4,Belgium,West-Vlaanderen,1,female,,,,204,assault victim support,high-recognition,Western Europe,near
25.0,Male,3914.56,Graduate degree,4,5,Yes,More than once a month,0.89,0.52,0.8,0.4,Belgium,West-Vlaanderen,1,female,,,,275,nutritious meals,low-recognition,Western Europe,near
25.0,Male,3914.56,Graduate degree,4,5,Yes,More than once a month,0.89,0.52,0.8,0.4,Belgium,West-Vlaanderen,1,male,,,,112,clean water,high-recognition,Western Europe,near
25.0,Male,3914.56,Graduate degree,4,5,Yes,More than once a month,0.89,0.52,0.8,0.4,Belgium,West-Vlaanderen,1,female,,,,18,nutritious meals,low-recognition,Western Europe,near
25.0,Male,3914.56,Graduate degree,4,5,Yes,More than once a month,0.89,0.52,0.8,0.4,Belgium,West-Vlaanderen,1,female,,,,13,clean water,high-recognition,Western Europe,near
22.0,Male,872.38,High school diploma,4,0,Yes,Less than once a month,0.1,0.81,0.54,0.28,Belgium,"Bruxelles-Capitale, Région de",1,,senior,unnamed,,224,medication,,Western Europe,near
22.0,Male,872.38,High school diploma,4,0,Yes,Less than once a month,0.1,0.81,0.54,0.28,Belgium,"Bruxelles-Capitale, Région de",1,female,,,,196,nutritious meals,low-recognition,Western Europe,near
22.0,Male,872.38,High school diploma,4,0,Yes,Less than once a month,0.1,0.81,0.54,0.28,Belgium,"Bruxelles-Capitale, Région de",1,,child,unnamed,,246,clean water,,Western Europe,near
22.0,Male,872.38,High school diploma,4,0,Yes,Less than once a month,0.1,0.81,0.54,0.28,Belgium,"Bruxelles-Capitale, Région de",0,,,unnamed,,47,nutritious meals,low-recognition,East Asia,far
22.0,Male,872.38,High school diploma,4,0,Yes,Less than once a month,0.1,0.81,0.54,0.28,Belgium,"Bruxelles-Capitale, Région de",1,,adult,,,65,nutritious meals,low-recognition,Western Europe,near
22.0,Male,872.38,High school diploma,4,0,Yes,Less than once a month,0.1,0.81,0.54,0.28,Belgium,"Bruxelles-Capitale, Région de",1,,adult,,,107,clean water,high-recognition,Western Europe,near
22.0,Male,872.38,High school diploma,4,0,Yes,Less than once a month,0.1,0.81,0.54,0.28,Belgium,"Bruxelles-Capitale, Région de",1,,,unnamed,,275,nutritious meals,,Western Europe,near
22.0,Male,872.38,High school diploma,4,0,Yes,Less than once a month,0.1,0.81,0.54,0.28,Belgium,"Bruxelles-Capitale, Région de",1,,child,unnamed,,192,assault victim support,,Western Europe,near
22.0,Male,872.38,High school diploma,4,0,Yes,Less than once a month,0.1,0.81,0.54,0.28,Belgium,"Bruxelles-Capitale, Région de",1,,child,,,192,medication,low-recognition,Western Europe,near
24.0,Female,3031.18,Graduate degree,8,4,Yes,Less than once a year,0.86,0.37,0.37,0.0,Belgium,Luxembourg,1,male,,,,279,medication,high-recognition,Western Europe,near
24.0,Female,3031.18,Graduate degree,8,4,Yes,Less than once a year,0.86,0.37,0.37,0.0,Belgium,Luxembourg,1,,,unnamed,,209,nutritious meals,,Western Europe,near
24.0,Female,3031.18,Graduate degree,8,4,Yes,Less than once a year,0.86,0.37,0.37,0.0,Belgium,Luxembourg,1,,adult,,,121,clean water,high-recognition,Western Europe,near
24.0,Female,3031.18,Graduate degree,8,4,Yes,Less than once a year,0.86,0.37,0.37,0.0,Belgium,Luxembourg,1,male,,,,7,medication,high-recognition,Western Europe,near
24.0,Female,3031.18,Graduate degree,8,4,Yes,Less than once a year,0.86,0.37,0.37,0.0,Belgium,Luxembourg,1,,senior,unnamed,,82,assault victim support,,Western Europe,near
24.0,Female,3031.18,Graduate degree,8,4,Yes,Less than once a year,0.86,0.37,0.37,0.0,Belgium,Luxembourg,1,,,unnamed,,262,medication,low-recognition,Western Europe,near
24.0,Female,3031.18,Graduate degree,8,4,Yes,Less than once a year,0.86,0.37,0.37,0.0,Belgium,Luxembourg,1,,child,unnamed,,192,assault victim support,,Western Europe,near
